,account_id,post_id,Category,Page,Post URL,Date Published,Post Type,Rating,Debate,share_count,reaction_count,comment_count,Heading
199,184096565021911,1042362422528650,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1042362422528650,2016-09-27,link,mostly true,,1.0,19.0,3.0,"NEW: Shimon Peres, a former Israeli... - ABC News Politics | Facebook"
200,146422995398181,1446522352054899,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1446522352054899,2016-09-19,link,mostly true,,130.0,1032.0,382.0,"Addicting Info - This over the top, even for these morons. | Facebook"
201,146422995398181,1446620375378430,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1446620375378430,2016-09-19,link,mixture of true and false,,241.0,2027.0,226.0,Addicting Info - Poor little Oompa Loompa... | Facebook
202,146422995398181,1446625628711238,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1446625628711238,2016-09-19,link,mixture of true and false,,991.0,3087.0,313.0,Addicting Info - Trump couldn't explain why Hillary is a... | Facebook
203,146422995398181,1446671962039938,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1446671962039938,2016-09-19,link,mostly true,,1190.0,5112.0,293.0,Addicting Info - Mark Cuban just hit Trump where it hurts... | Facebook
204,146422995398181,1446692758704525,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1446692758704525,2016-09-19,link,mostly true,,1018.0,4388.0,122.0,Addicting Info - Jeb didn't call them a basket of... | Facebook
205,146422995398181,1446693125371155,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1446693125371155,2016-09-19,link,mostly true,,375.0,3015.0,88.0,Addicting Info - And the room went wild. | Facebook
206,146422995398181,1446716095368858,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1446716095368858,2016-09-19,link,mostly true,,557.0,1597.0,225.0,"Addicting Info - War is not a game. THIS, what he said at... | Facebook"
207,146422995398181,1446717032035431,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1446717032035431,2016-09-19,link,mostly true,,894.0,3454.0,325.0,Addicting Info - This is hilariously sad. | Facebook
208,146422995398181,1446984445342023,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1446984445342023,2016-09-19,link,mostly true,,132.0,866.0,183.0,Addicting Info - Of all the stupid things... | Facebook
209,146422995398181,1447242135316254,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1447242135316254,2016-09-19,link,mostly true,,1138.0,5281.0,318.0,Addicting Info - THIS is how you shut down a Trump... | Facebook
210,146422995398181,1447249158648885,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1447249158648885,2016-09-19,link,mixture of true and false,,1145.0,6552.0,562.0,Addicting Info - John Kasich doesn’t give a sh*t about... | Facebook
211,146422995398181,1447270141980120,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1447270141980120,2016-09-19,link,mixture of true and false,,8466.0,7584.0,1343.0,Addicting Info - Michigan Governor Rick Snyder is nothing... | Facebook
212,146422995398181,1447381958635605,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1447381958635605,2016-09-19,link,mostly true,,827.0,3491.0,161.0,Addicting Info - Doesn’t get better than this… | Facebook
213,146422995398181,1447394558634345,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1447394558634345,2016-09-19,link,mostly true,,426.0,2475.0,124.0,Addicting Info - The hosts of Fox & Friends were hoping a... | Facebook
214,146422995398181,1447438628629938,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1447438628629938,2016-09-19,link,mostly false,,167.0,862.0,102.0,"Addicting Info - These headlines are really damning,... | Facebook"
215,146422995398181,1447449521962182,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1447449521962182,2016-09-19,link,mostly true,,896.0,2707.0,305.0,Addicting Info - He's exactly right. | Facebook
216,146422995398181,1447486135291854,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1447486135291854,2016-09-19,link,mixture of true and false,,1400.0,2728.0,707.0,Addicting Info - It’s like Trump never read the Constitution. | Facebook
217,146422995398181,1447567931950341,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1447567931950341,2016-09-19,link,mostly true,,1935.0,4933.0,444.0,Addicting Info - Hillary Clinton was absolutely right to... | Facebook
218,146422995398181,1447573508616450,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1447573508616450,2016-09-19,link,mostly true,,261.0,931.0,365.0,"Addicting Info - Pants-pooping, draft-dodging pedophile... | Facebook"
219,146422995398181,1447680388605762,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1447680388605762,2016-09-19,link,mostly true,,1147.0,3403.0,386.0,Addicting Info - Trump thinks Americans are too dumb to... | Facebook
220,146422995398181,1447689015271566,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1447689015271566,2016-09-19,link,mostly true,,248.0,894.0,66.0,Addicting Info - When even George W. and his myriad... | Facebook
221,146422995398181,1447692541937880,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1447692541937880,2016-09-19,link,mostly false,,156.0,661.0,107.0,"Addicting Info - If Trump becomes President, this will not... | Facebook"
222,146422995398181,1447682791938855,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1447682791938855,2016-09-20,link,mostly true,,278.0,1866.0,68.0,"Addicting Info - Well, that had to be uncomfortable. | Facebook"
223,146422995398181,1447875271919607,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1447875271919607,2016-09-20,link,mixture of true and false,,215.0,658.0,144.0,Addicting Info - Trump using the terrorist attacks as a... | Facebook
224,146422995398181,1447947468579054,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1447947468579054,2016-09-20,link,mostly true,,1082.0,2380.0,436.0,Addicting Info - The Trump-backing Sheriff has been a... | Facebook
225,146422995398181,1447950298578771,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1447950298578771,2016-09-20,link,mostly true,,368.0,922.0,192.0,Addicting Info - Paul Ryan really hates anyone who’s not rich. | Facebook
226,146422995398181,1447952351911899,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1447952351911899,2016-09-20,link,mostly true,,202.0,576.0,85.0,Addicting Info - The pro-gun crowd proves beyond any doubt... | Facebook
227,146422995398181,1447953895245078,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1447953895245078,2016-09-20,link,mostly true,,363.0,1621.0,316.0,Addicting Info - Trump is hiding from the media like a... | Facebook
228,146422995398181,1447962805244187,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1447962805244187,2016-09-20,link,mixture of true and false,,4135.0,4589.0,937.0,Addicting Info - Donald Trump just gets more dangerous... | Facebook
229,146422995398181,1447987088575092,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1447987088575092,2016-09-20,link,mixture of true and false,,1132.0,6369.0,416.0,Addicting Info - Could this election get any stranger? | Facebook
230,146422995398181,1447988215241646,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1447988215241646,2016-09-20,link,mostly true,,658.0,1929.0,390.0,Addicting Info - What did he know and when did he know it! | Facebook
231,146422995398181,1447990211908113,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1447990211908113,2016-09-20,link,mixture of true and false,,379.0,3120.0,253.0,Addicting Info - For a former Republican president to do... | Facebook
232,146422995398181,1448025148571286,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1448025148571286,2016-09-20,link,mixture of true and false,,3191.0,8908.0,585.0,Addicting Info - You know you're awful when Skittles --... | Facebook
233,146422995398181,1448154985224969,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1448154985224969,2016-09-20,link,mostly false,,285.0,934.0,153.0,"Addicting Info - Not only is it unrealistic, it's... | Facebook"
234,146422995398181,1448516865188781,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1448516865188781,2016-09-20,link,mostly true,,691.0,1597.0,390.0,Addicting Info - A racist Georgia man went completely off... | Facebook
235,146422995398181,1448517158522085,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1448517158522085,2016-09-20,link,mostly true,,76.0,535.0,135.0,Addicting Info - And it’s a meme that originally appeared... | Facebook
236,146422995398181,1448608135179654,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1448608135179654,2016-09-20,link,mostly true,,237.0,1943.0,43.0,"Addicting Info - Bono even got along with George W. Bush,... | Facebook"
237,146422995398181,1448695945170873,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1448695945170873,2016-09-20,link,mostly true,,1638.0,6946.0,727.0,Addicting Info - That pastor who prayed for Obama's death... | Facebook
238,146422995398181,1448729105167557,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1448729105167557,2016-09-20,link,mostly true,,80.0,808.0,131.0,Addicting Info - Well that’s a humiliating “oops” if there... | Facebook
239,146422995398181,1448730725167395,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1448730725167395,2016-09-20,link,mostly true,,1048.0,2842.0,426.0,Addicting Info - Trump needs to be prosecuted! | Facebook
240,146422995398181,1448881151819019,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1448881151819019,2016-09-21,link,mixture of true and false,,667.0,1095.0,113.0,Addicting Info - Why is no one talking about this? | Facebook
241,146422995398181,1448886951818439,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1448886951818439,2016-09-21,link,mostly true,,91.0,410.0,54.0,Addicting Info - Must be his new outreach strategy. | Facebook
242,146422995398181,1448909408482860,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1448909408482860,2016-09-21,link,mostly true,,,3012.0,130.0,Addicting Info - Addicting Info compartió la publicación... | Facebook
243,146422995398181,1448968271810307,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1448968271810307,2016-09-21,link,mixture of true and false,,,1952.0,162.0,Addicting Info - Addicting Info compartió la publicación... | Facebook
244,146422995398181,1449001875140280,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1449001875140280,2016-09-21,link,mostly true,,2957.0,4918.0,357.0,Addicting Info - This is both sickening and terrifying. | Facebook
245,146422995398181,1449004081806726,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1449004081806726,2016-09-21,link,mostly true,,9243.0,8634.0,881.0,Addicting Info - Police turned out in riot gear and have... | Facebook
246,146422995398181,1449388441768290,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1449388441768290,2016-09-21,link,mostly true,,1005.0,1989.0,711.0,Addicting Info - Now Trump is saying blacks are in worse... | Facebook
247,146422995398181,1449502221756912,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1449502221756912,2016-09-21,link,mixture of true and false,,128.0,795.0,126.0,"Addicting Info - This is so bad, it’s almost funny. | Facebook"
248,146422995398181,1449551611751973,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1449551611751973,2016-09-21,link,mostly true,,218.0,748.0,154.0,Addicting Info - These are the people who are going to be... | Facebook
249,146422995398181,1449600481747086,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1449600481747086,2016-09-21,link,mostly true,,671.0,2264.0,1030.0,Addicting Info - This guy is insane. | Facebook
250,146422995398181,1449601135080354,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1449601135080354,2016-09-21,link,mostly true,,390.0,1449.0,273.0,Addicting Info - Trump’s very candidacy has foreign... | Facebook
251,146422995398181,1449628885077579,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1449628885077579,2016-09-21,link,no factual content,,493.0,1404.0,167.0,Addicting Info - Trump supporters are insane. | Facebook
252,146422995398181,1449772355063232,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1449772355063232,2016-09-21,link,mostly true,,255.0,1329.0,79.0,Addicting Info - Yet another white Trump supporter gets... | Facebook
253,146422995398181,1449777868396014,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1449777868396014,2016-09-21,link,mostly true,,148.0,925.0,32.0,Addicting Info - Joss Whedon comes back to social media... | Facebook
254,146422995398181,1449942021712932,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1449942021712932,2016-09-21,link,mixture of true and false,,258.0,1104.0,191.0,Addicting Info - Oops. | Facebook
255,146422995398181,1449996281707506,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1449996281707506,2016-09-21,link,mostly true,,1742.0,3394.0,431.0,Addicting Info - Republican senator caught making up... | Facebook
256,146422995398181,1450020218371779,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450020218371779,2016-09-21,link,mostly true,,12.0,71.0,1.0,Addicting Info - This will literally give you goosebumps. | Facebook
257,146422995398181,1449944418379359,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1449944418379359,2016-09-22,link,mostly false,,,1397.0,708.0,Addicting Info - Addicting Info compartió la publicación... | Facebook
258,146422995398181,1449993025041165,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1449993025041165,2016-09-22,link,mostly true,,1005.0,1856.0,290.0,Addicting Info - What the actual f*** is wrong with these... | Facebook
259,146422995398181,1450069728366828,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450069728366828,2016-09-22,link,mostly true,,331.0,1011.0,208.0,"Addicting Info - This policy has been proven to be racist,... | Facebook"
260,146422995398181,1450081075032360,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450081075032360,2016-09-22,link,mostly true,,156.0,1706.0,28.0,Addicting Info - This is pure magic. | Facebook
261,146422995398181,1450101585030309,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450101585030309,2016-09-22,link,mixture of true and false,,709.0,2951.0,82.0,Addicting Info - They wanted a witch hunt. They got a... | Facebook
262,146422995398181,1450101775030290,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450101775030290,2016-09-22,link,mixture of true and false,,1475.0,4451.0,511.0,Addicting Info - The stupid has reached critical mass. | Facebook
263,146422995398181,1450286118345189,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450286118345189,2016-09-22,link,mostly true,,167.0,832.0,45.0,"Addicting Info - Back in your basket, you! | Facebook"
264,146422995398181,1450487488325052,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450487488325052,2016-09-22,link,mixture of true and false,,1281.0,3973.0,547.0,Addicting Info - Trump’s flip-flopping has gotten him in... | Facebook
265,146422995398181,1450622854978182,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450622854978182,2016-09-22,link,mostly true,,270.0,1465.0,103.0,Addicting Info - Mic drop. | Facebook
266,146422995398181,1450628841644250,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450628841644250,2016-09-22,link,mostly true,,873.0,4521.0,120.0,"Addicting Info - Compassion will always win, and love will... | Facebook"
267,146422995398181,1450664601640674,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450664601640674,2016-09-22,link,mixture of true and false,,1150.0,3348.0,710.0,Addicting Info - Fox News host Sean Hannity desperately... | Facebook
268,146422995398181,1450712398302561,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450712398302561,2016-09-22,link,mostly false,,3063.0,3971.0,1006.0,Addicting Info - Pennsylvania Republicans are trying to... | Facebook
269,146422995398181,1450737838300017,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450737838300017,2016-09-22,link,mostly true,,569.0,2151.0,584.0,Addicting Info - Another racist Trump staffer. | Facebook
270,146422995398181,1450805958293205,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450805958293205,2016-09-22,link,mostly true,,136.0,609.0,30.0,"Addicting Info - On the House floor, Rep. Barbara Lee used... | Facebook"
271,146422995398181,1450845401622594,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450845401622594,2016-09-22,link,mostly true,,72.0,542.0,18.0,"Addicting Info - Now, who’s going to listen to him? | Facebook"
272,146422995398181,1450853194955148,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450853194955148,2016-09-22,link,no factual content,,205.0,2197.0,98.0,Addicting Info - Now we just need a Democratic Congress. | Facebook
273,146422995398181,1450910671616067,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450910671616067,2016-09-22,link,mixture of true and false,,1222.0,2516.0,676.0,Addicting Info - Attributing black people’s anger to drug... | Facebook
274,146422995398181,1450995121607622,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1450995121607622,2016-09-22,link,mostly true,,540.0,1632.0,705.0,Addicting Info - Just wow. | Facebook
275,146422995398181,1451123788261422,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451123788261422,2016-09-22,photo,no factual content,,3532.0,6784.0,318.0,Addicting Info - LIKE Addicting Info for more great content! | Facebook
276,146422995398181,1451127358261065,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451127358261065,2016-09-22,photo,no factual content,,14529.0,12385.0,666.0,"Addicting Info - Great question.

LIKE Addicting Info for... | Facebook"
277,146422995398181,1451200324920435,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451200324920435,2016-09-22,link,mixture of true and false,,,1265.0,577.0,Addicting Info - Addicting Info compartió la publicación... | Facebook
278,146422995398181,1451126608261140,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451126608261140,2016-09-23,photo,no factual content,,1.0,4497.0,402.0,Addicting Info - Addicting Info compartió la foto de... | Facebook
279,146422995398181,1451202248253576,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451202248253576,2016-09-23,photo,mostly true,,,4845.0,928.0,Addicting Info - Addicting Info compartió la foto de... | Facebook
280,146422995398181,1451258538247947,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451258538247947,2016-09-23,link,mostly true,,122.0,1641.0,269.0,Addicting Info - A reporter decided to ask Hillary to... | Facebook
281,146422995398181,1451262898247511,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451262898247511,2016-09-23,link,mostly true,,189.0,1111.0,619.0,"Addicting Info - Because what would Jesus do? Well, duh!... | Facebook"
282,146422995398181,1451262981580836,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451262981580836,2016-09-23,link,mixture of true and false,yes,2426.0,5873.0,1021.0,"Addicting Info - If I was the moderator of these debates,... | Facebook"
283,146422995398181,1451263971580737,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451263971580737,2016-09-23,link,mostly true,,115.0,721.0,195.0,Addicting Info - Even Fox News is embarrassed by Sean... | Facebook
284,146422995398181,1451304671576667,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451304671576667,2016-09-23,link,mostly true,,258.0,1900.0,425.0,Addicting Info - I bet she's hating life right  about now.... | Facebook
285,146422995398181,1451600428213758,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451600428213758,2016-09-23,link,no factual content,,234.0,645.0,50.0,Addicting Info - Incredibly ignorant doesn't even begin to... | Facebook
286,146422995398181,1451738378199963,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451738378199963,2016-09-23,link,mostly true,,513.0,1685.0,983.0,Addicting Info - A Trump campaign official has a creepy... | Facebook
287,146422995398181,1451779101529224,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451779101529224,2016-09-23,link,mostly true,,98.0,518.0,135.0,"Addicting Info - But he’s not racist, he swears! | Facebook"
288,146422995398181,1451804061526728,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451804061526728,2016-09-23,link,mostly true,,266.0,766.0,158.0,Addicting Info - You know all those threads that just show... | Facebook
289,146422995398181,1451890218184779,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451890218184779,2016-09-23,link,mostly true,,104.0,1226.0,119.0,Addicting Info - This ad is so powerful. | Facebook
290,146422995398181,1451956254844842,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451956254844842,2016-09-23,link,mostly true,,123.0,1180.0,88.0,Addicting Info - Donald Trump thinks African-Americans are... | Facebook
291,146422995398181,1451961101511024,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451961101511024,2016-09-23,link,mostly true,,465.0,2116.0,186.0,Addicting Info - If you want to watch a conservative throw... | Facebook
292,146422995398181,1451988724841595,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1451988724841595,2016-09-23,link,mostly true,,5028.0,4650.0,660.0,Addicting Info - If Republicans and Donald Trump really... | Facebook
293,146422995398181,1452012371505897,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1452012371505897,2016-09-23,link,mostly true,,420.0,1373.0,181.0,Addicting Info - And they wonder why we do not trust the... | Facebook
294,146422995398181,1452117881495346,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1452117881495346,2016-09-23,link,mostly false,,4708.0,13821.0,486.0,"Addicting Info - Fox News, the Pope is talking to you. | Facebook"
295,146422995398181,1452127004827767,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1452127004827767,2016-09-23,link,mostly true,,3658.0,9777.0,3388.0,Addicting Info - Eric Trump tried to spin a tale on Fox... | Facebook
296,146422995398181,1452159774824490,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1452159774824490,2016-09-23,link,mostly true,,321.0,3326.0,168.0,Addicting Info - No wonder the Republicans tried to stop it! | Facebook
297,146422995398181,1452308554809612,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1452308554809612,2016-09-23,link,mostly true,,1107.0,2870.0,221.0,Addicting Info - Now the Trump campaign is denying he’s an... | Facebook
298,146422995398181,1452319888141812,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1452319888141812,2016-09-23,link,mostly true,,7855.0,7048.0,392.0,Addicting Info - The epidemic of black men being killed at... | Facebook
299,146422995398181,1452406928133108,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1452406928133108,2016-09-23,link,mostly true,,687.0,1673.0,154.0,Addicting Info - How this officer can even stand to look... | Facebook
300,146422995398181,1454798624560605,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1454798624560605,2016-09-26,link,mostly true,,930.0,4095.0,428.0,Addicting Info - Anderson Cooper wouldn't even let her... | Facebook
301,146422995398181,1454806031226531,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1454806031226531,2016-09-26,link,mostly true,,1354.0,4298.0,209.0,Addicting Info - President Obama just made history. No... | Facebook
302,146422995398181,1454868161220318,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1454868161220318,2016-09-26,link,mostly false,,273.0,2423.0,301.0,Addicting Info - Trump is completely unfit for pretty much... | Facebook
303,146422995398181,1454906627883138,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1454906627883138,2016-09-26,link,mostly true,,533.0,1635.0,552.0,Addicting Info - Are they serious? | Facebook
304,146422995398181,1454907001216434,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1454907001216434,2016-09-26,link,mixture of true and false,,298.0,1475.0,279.0,Addicting Info - The only thing this accomplished was... | Facebook
305,146422995398181,1455250911182043,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1455250911182043,2016-09-26,link,mostly true,,273.0,1014.0,168.0,Addicting Info - Fox News ACTUALLY reported on a touching... | Facebook
306,146422995398181,1455551614485306,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1455551614485306,2016-09-26,link,mostly true,,555.0,2176.0,399.0,Addicting Info - Get ready to see a super awkward interview! | Facebook
307,146422995398181,1455558234484644,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1455558234484644,2016-09-26,link,mostly false,,4587.0,7960.0,2770.0,Addicting Info - Journalism is dead. | Facebook
308,146422995398181,1455568094483658,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1455568094483658,2016-09-26,link,mostly true,,605.0,1767.0,1001.0,Addicting Info - Conservatives are preparing for civil war... | Facebook
309,146422995398181,1455575034482964,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1455575034482964,2016-09-26,link,no factual content,,7326.0,12324.0,317.0,Addicting Info - A powerful ad that should be watched over... | Facebook
310,146422995398181,1455674111139723,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1455674111139723,2016-09-26,link,mostly true,,1378.0,2292.0,177.0,"Addicting Info - Kansas is in shambles, and it's all his fault | Facebook"
311,146422995398181,1455844117789389,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1455844117789389,2016-09-26,link,mostly true,,769.0,2745.0,343.0,Addicting Info - One of Trump's biggest lies has just been... | Facebook
312,146422995398181,1455922947781506,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1455922947781506,2016-09-26,link,mostly true,,1156.0,6117.0,229.0,Addicting Info - This is absolute proof that Democrats are... | Facebook
313,146422995398181,1456040647769736,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456040647769736,2016-09-26,video,no factual content,,,1152.0,124.0,Addicting Info - LOL! Are you ready for tonight's debate? | Facebook
314,146422995398181,1456117054428762,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456117054428762,2016-09-26,link,mostly true,,6180.0,11698.0,442.0,"Addicting Info - If Trump wants to bring jobs home, he can... | Facebook"
315,146422995398181,1456154411091693,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456154411091693,2016-09-26,link,mostly true,yes,1444.0,9170.0,1672.0,Addicting Info - Trump must be humiliated after all this.... | Facebook
316,146422995398181,1456214201085714,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456214201085714,2016-09-26,link,no factual content,yes,131.0,1418.0,83.0,Addicting Info - This is absolutely perfect. | Facebook
317,146422995398181,1456140261093108,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456140261093108,2016-09-27,link,mixture of true and false,yes,2283.0,3391.0,373.0,Addicting Info - WOW. | Facebook
318,146422995398181,1456154251091709,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456154251091709,2016-09-27,link,mixture of true and false,yes,864.0,2948.0,233.0,Addicting Info - Trump messed up big with this one. | Facebook
319,146422995398181,1456173967756404,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456173967756404,2016-09-27,link,mostly true,,2478.0,5419.0,832.0,Addicting Info - LOL! | Facebook
320,146422995398181,1456211731085961,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456211731085961,2016-09-27,video,mostly true,yes,275.0,1452.0,110.0,Addicting Info - The audience wasn't supposed to make any... | Facebook
321,146422995398181,1456218721085262,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456218721085262,2016-09-27,link,mixture of true and false,yes,818.0,3528.0,402.0,Addicting Info - Such a child. | Facebook
322,146422995398181,1456237357750065,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456237357750065,2016-09-27,link,no factual content,yes,901.0,4563.0,118.0,Addicting Info - Most hilarious Twitter feed of... | Facebook
323,146422995398181,1456244677749333,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456244677749333,2016-09-27,link,mostly true,yes,1275.0,3156.0,342.0,Addicting Info - Let's just say that Donald Trump had a... | Facebook
324,146422995398181,1456259001081234,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1456259001081234,2016-09-27,link,mostly true,yes,218.0,1808.0,113.0,Addicting Info - That's going to leave a mark. | Facebook
